,Unnamed: 0,file,emotion,speaker,text
1145,2168,./wav_path/Ses03F_impro03_F011.wav,e1,Ses03F,HE ASKED ME TO MARRY HIM LIKE ONSTAGE I WAS LIKE I COULDN'T  BELIEVE AND I  HAD TO WALK UP THERE AND I WAS LIKE I  THINK I TRIPPED OR SOMETHING .
1146,2169,./wav_path/Ses03F_impro03_F012.wav,e1,Ses03F,YEAH I SAID YES BUT I  YEAH I MEAN .
1147,2170,./wav_path/Ses03F_impro03_F013.wav,e1,Ses03F,I . DON'T KNOW IT JUST  LIKE  TOOK ME TOOK ME BY SURPRISE .
1148,2171,./wav_path/Ses03F_impro03_F014.wav,e1,Ses03F,HE SCORED POINTS .
1149,2172,./wav_path/Ses03F_impro03_F015.wav,e1,Ses03F,OH YEAH EVERYONE . YEAH  AND PEOPLE  FRIENDS OF OURS WERE IN THE AUDIENCE I DIDN'T KNOW ABOUT LIKE  FAMILY MEMBERS .
1150,2173,./wav_path/Ses03F_impro03_F016.wav,e1,Ses03F,YEAH IT WAS GREAT .
1151,2174,./wav_path/Ses03F_impro03_F017.wav,e1,Ses03F,IT WAS I . CRIED .
1152,2175,./wav_path/Ses03F_impro03_F018.wav,e1,Ses03F,LIKE A  LOSER I CRIED .
1153,2176,./wav_path/Ses03F_impro03_F019.wav,e1,Ses03F,BUT I DON'T KNOW I . IT'S SO WEIRD TO  THINK . I'M MARRYING  SOMEBODY CAUSE I . FEEL SO YOUNG . YOU KNOW .
1154,2177,./wav_path/Ses03F_impro03_F020.wav,e1,Ses03F,NO . NO PLANS OR ANY AND PROBABLY .
1155,2178,./wav_path/Ses03F_impro03_F021.wav,e1,Ses03F,LIKE I THINK I WANT TO  GET MARRIED . I WANT TO HAVE TWO WEDDINGS ONE HERE THEN . ONE IN . EUROPE .
1156,2179,./wav_path/Ses03F_impro03_F024.wav,e1,Ses03F,YEAH I'M SO EXCITED {LG} .
1157,2180,./wav_path/Ses03F_impro03_M000.wav,e1,Ses03M,OH  MY GOD LOOK  AT . THAT . HUH . OH HOW MANY CARATS IS THAT .
1158,2181,./wav_path/Ses03F_impro03_M001.wav,e1,Ses03M,LIKE EIGHTEEN {LG} .
1159,2182,./wav_path/Ses03F_impro03_M002.wav,e1,Ses03M,OH JESUS .
1160,2183,./wav_path/Ses03F_impro03_M005.wav,e1,Ses03M,YEAH {LG} .
1161,2184,./wav_path/Ses03F_impro03_M006.wav,e1,Ses03M,YEAH THE LOUSY  CHAPERONE {LG}  UH HUH .
1162,2185,./wav_path/Ses03F_impro03_M007.wav,e1,Ses03M,{LG} . UH DROWSY .
1163,2186,./wav_path/Ses03F_impro03_M010.wav,e1,Ses03M,OH MY GOD .
1164,2187,./wav_path/Ses03F_impro03_M015.wav,e1,Ses03M,NO . YOU . DESERVE TO CRY  I MEAN . TEARS OF HAPPINESS .
1165,2188,./wav_path/Ses03F_impro03_M021.wav,e1,Ses03M,THAT'S AWESOME {LG} MARRIAGE .
1166,2189,./wav_path/Ses03F_impro04_F002.wav,e3,Ses03F,I JUST . I SEE ALL THESE OTHER PEOPLE GETTING COMMERCIALS AND WORK AND IT'S LIKE I'M . NOT GETTING ANYTHING .
1167,2190,./wav_path/Ses03F_impro04_F022.wav,e3,Ses03F,IT'S NOT FUNNY I JUST DON'T KNOW WHAT I'M GOING TO DO .
1168,2191,./wav_path/Ses03F_impro04_F023.wav,e3,Ses03F,YEAH I GUESS I COULD .
1169,2192,./wav_path/Ses03F_impro04_F024.wav,e3,Ses03F,YEAH .
1170,2193,./wav_path/Ses03F_impro04_M000.wav,e0,Ses03M,HEY YOU JUST GOT TO KEEP ON GOING .
1171,2194,./wav_path/Ses03F_impro04_M001.wav,e0,Ses03M,NO DON'T THINK  LIKE  THAT .
1172,2195,./wav_path/Ses03F_impro04_M002.wav,e0,Ses03M,RUSSEL CROWE WASN'T  FORTY UNTIL HE GOT HIS  BIG . STUFF .
1173,2196,./wav_path/Ses03F_impro04_M003.wav,e0,Ses03M,IF . YOU REALLY WANT TO DO IT . I MEAN .
1174,2197,./wav_path/Ses03F_impro04_M004.wav,e0,Ses03M,YOU GOT TO DO .
1175,2198,./wav_path/Ses03F_impro04_M005.wav,e0,Ses03M,YOU COULD  YOU COULD WE JUST .
1176,2199,./wav_path/Ses03F_impro04_M006.wav,e0,Ses03M,WE'RE JUST POOLING OUR FUNDS TOGETHER .
1177,2200,./wav_path/Ses03F_impro04_M007.wav,e0,Ses03M,YOU DON'T OWE ME ANYTHING .
1178,2201,./wav_path/Ses03F_impro04_M008.wav,e0,Ses03M,YOU ARE YOU'RE GOING TO CLASS YOU'RE LEARNING YOU'RE GETTING BETTER . WHEN YOU  FINALLY GET THAT ROLE YOU'RE GOING TO BE PREPARED .
1179,2202,./wav_path/Ses03F_impro04_M009.wav,e0,Ses03M,OH MY GOD ANNA YOU'RE STILL YOUNG  DON'T EVEN THINK ABOUT  THAT .
1180,2203,./wav_path/Ses03F_impro04_M010.wav,e0,Ses03M,YOU'RE  ONLY TWENTY FIVE . OKAY SOME PEOPLE DON'T START UNTIL THEY'RE  THIRTY  FIVE .
1181,2204,./wav_path/Ses03F_impro04_M011.wav,e0,Ses03M,YEAH .
1182,2205,./wav_path/Ses03F_impro04_M012.wav,e0,Ses03M,WHAT WOULD YOU DO  WHAT WOULD YOU DO IF . YOU DIDN'T . YOU CAN GO  TO LAW SCHOOL .
1183,2206,./wav_path/Ses03F_impro04_M013.wav,e0,Ses03M,SEE SO YOU CAN'T JUST QUIT NOW .
1184,2207,./wav_path/Ses03F_impro04_M014.wav,e0,Ses03M,HAVE YOU BEEN GOING TO AUDITIONS AND STUFF .
1185,2208,./wav_path/Ses03F_impro04_M015.wav,e0,Ses03M,HOW'S THE JOB  STILL WAITING TABLES AT DENNY'S .
1186,2209,./wav_path/Ses03F_impro04_M016.wav,e0,Ses03M,WELL THEY TIP WELL .
1187,2210,./wav_path/Ses03F_impro04_M017.wav,e0,Ses03M,MAYBE YOU COULD START TEACHING I DON'T KNOW .
1188,2211,./wav_path/Ses03F_impro04_M018.wav,e0,Ses03M,GO BACK TO SCHOOL  YOU KNOW  ANOTHER THREE MORE YEARS GET YOUR MASTER'S .
1189,2212,./wav_path/Ses03F_impro04_M019.wav,e0,Ses03M,CLOSE TO  THIRTY . OOF . IT'S GOING TO BE TOUGH .
1190,2213,./wav_path/Ses03F_impro05_F002.wav,e2,Ses03F,WHERE I DON'T KNOW THE LOST AND FOUND WHAT DO YOU MEAN LOST AND FOUND .
1191,2214,./wav_path/Ses03F_impro05_F005.wav,e2,Ses03F,WAIT SIR YOU'RE YOU'RE COMPLETELY NOT  WHAT DO YOU MEAN STOLE IT HOW CAN THEY JUST STEAL IT FROM AN AIRPLANE IT WAS UP IN THE AIR .
1192,2215,./wav_path/Ses03F_impro05_F007.wav,e2,Ses03F,WHAT . DO YOU MEAN IF IT SHOWS UP NO  I NEED IT NOW I HAVE MY KEYS I HAVE MY WALLET I HAVE MY MONEY . I HAVE . THOUSANDS AND THOUSANDS OF DOLLARS WORTH OF STUFF IN THERE .
1193,2216,./wav_path/Ses03F_impro05_F008.wav,e2,Ses03F,NOT TO MENTION I HAVE MY WORK IN THERE .
1194,2217,./wav_path/Ses03F_impro05_F009.wav,e2,Ses03F,AND WHAT IF WHAT IF IT IS LOST WELL WHAT ARE YOU GUYS GOING TO DO FOR ME .
1195,2218,./wav_path/Ses03F_impro05_F010.wav,e2,Ses03F,FIFTEEN PERCENT .
1196,2219,./wav_path/Ses03F_impro05_F011.wav,e2,Ses03F,WHAT . THERE THERE'S HUNDREDS OF THOUSANDS OF DOLLARS WORTH OF STUFF IN THERE .
1197,2220,./wav_path/Ses03F_impro05_F015.wav,e2,Ses03F,NO THEY SAID I COULDN'T LOCK IT .
1198,2221,./wav_path/Ses03F_impro05_F016.wav,e2,Ses03F,GIVE ME I'M GOING TO TALK TO YOUR SUPERVISOR GIVE ME YOUR SUPERVISOR I  WANT TO TALK TO YOUR SUPERVISOR RIGHT NOW .
1199,2222,./wav_path/Ses03F_impro05_F017.wav,e2,Ses03F,WELL GET  I WANT THE C E O THEN .
1200,2223,./wav_path/Ses03F_impro05_M003.wav,e0,Ses03M,OH NOT WE DIDN'T LOSE IT  MAYBE . THE AIRPORT LOST IT  MAYBE SOMEONE STOLE IT .
1201,2224,./wav_path/Ses03F_impro05_M008.wav,e0,Ses03M,AND WHEN YOU SIGN YOUR  TICKET WE . COULD REPLACE ABOUT  FIFTEEN PERCENT  OF WHAT'S IN THE BAG .
1202,2225,./wav_path/Ses03F_impro05_M009.wav,e0,Ses03M,UP TO A LIMIT OF . TWENTY FIVE DOLLARS .
1203,2226,./wav_path/Ses03F_impro05_M011.wav,e0,Ses03M,I THINK THAT'S KIND OF STUPID THAT YOU PUT A HUNDRED  THOUSANDS OF DOLLARS IN THE BAG .
1204,2227,./wav_path/Ses03F_impro05_M013.wav,e0,Ses03M,OKAY LET ME GET HIM . OH GUESS WHO THE SUPERVISOR IS IT'S ME .
1205,2228,./wav_path/Ses03F_impro05_M014.wav,e0,Ses03M,WHAT DO YOU HAVE QUESTIONS .
1206,2229,./wav_path/Ses03F_impro06_F000.wav,e3,Ses03F,OKAY .
1207,2230,./wav_path/Ses03F_impro06_F001.wav,e3,Ses03F,YEAH  WOW .
1208,2231,./wav_path/Ses03F_impro06_F002.wav,e3,Ses03F,MMM HMM I NEVER KNEW IT WAS GOING TO BE THIS HARD YOU KNOW .
1209,2232,./wav_path/Ses03F_impro06_F003.wav,e3,Ses03F,IT'S WEIRD CAUSE IT'S LIKE YOU . EXPECTED IT TO HAPPEN AND EVENTUALLY .
1210,2233,./wav_path/Ses03F_impro06_F004.wav,e3,Ses03F,HE HAD CANCER YOU KNOW .
1211,2234,./wav_path/Ses03F_impro06_F005.wav,e3,Ses03F,THEY THOUGHT HE  GOT . WOULD GET BETTER AND . HE DID AND THEN IT JUST . THINGS TURNED BAD .
1212,2235,./wav_path/Ses03F_impro06_F006.wav,e3,Ses03F,TURNED AROUND FOR THE WORST YOU KNOW .
1213,2236,./wav_path/Ses03F_impro06_F007.wav,e3,Ses03F,HE WAS AMAZING .
1214,2237,./wav_path/Ses03F_impro06_F008.wav,e3,Ses03F,I LOVED THAT BOY .
1215,2238,./wav_path/Ses03F_impro06_F009.wav,e3,Ses03F,WE DID EVERYTHING TOGETHER YOU KNOW .
1216,2239,./wav_path/Ses03F_impro06_F010.wav,e3,Ses03F,IT'S WEIRD I THINK I FEEL SO ALONE YOU KNOW . WHAT AM I GOING TO DO NOW  NOW THAT HE'S GONE .
1217,2240,./wav_path/Ses03F_impro06_F011.wav,e3,Ses03F,HE'S SO YOUNG IT  SEEMS SO .
1218,2241,./wav_path/Ses03F_impro06_F012.wav,e3,Ses03F,SO WRONG IN SO MANY WAYS .
1219,2242,./wav_path/Ses03F_impro06_F013.wav,e3,Ses03F,HIS . POOR PARENTS  YOU KNOW IT'S  THEIR ONLY SON .
1220,2243,./wav_path/Ses03F_impro06_F014.wav,e3,Ses03F,KIND OF A WHOLE YEAR I MEAN HE SUFFERED  WITH THIS . THIS MONSTER THIS . THING THIS DISEASE .
1221,2244,./wav_path/Ses03F_impro06_F015.wav,e3,Ses03F,I KNOW HE WAS . HE HAD SO MUCH GOING FOR HIM .
1222,2245,./wav_path/Ses03F_impro06_F016.wav,e3,Ses03F,SO HANDSOME SO YOUNG SO GIFTED .
1223,2246,./wav_path/Ses03F_impro06_F017.wav,e3,Ses03F,SO TALENTED .
1224,2247,./wav_path/Ses03F_impro06_F018.wav,e3,Ses03F,SUCH A SWEET PERSON YOU KNOW .
1225,2248,./wav_path/Ses03F_impro06_F019.wav,e3,Ses03F,NOT VERY GOOD .
1226,2249,./wav_path/Ses03F_impro06_F020.wav,e3,Ses03F,CAN YOU IMAGINE THOUGH YOU KNOW AS A . PARENT JUST LOSING . A KID  TWENTY TWO YEARS OLD .
1227,2250,./wav_path/Ses03F_impro06_F021.wav,e3,Ses03F,IT'S  WEIRD  I KIND OF  FEEL LIKE . PART OF ME IS GONE NOW YOU KNOW .
1228,2251,./wav_path/Ses03F_impro06_F022.wav,e3,Ses03F,BECAUSE  THIS OTHER HALF WAS JUST KIND OF LIKE RIPPED AWAY .
1229,2252,./wav_path/Ses03F_impro06_F023.wav,e3,Ses03F,HE WAS LIKE  HE WAS LIKE  MY BROTHER YOU KNOW .
1230,2253,./wav_path/Ses03F_impro06_F024.wav,e3,Ses03F,HE WAS MY BROTHER .
1231,2254,./wav_path/Ses03F_impro06_F025.wav,e3,Ses03F,JUST SEEMS SO UNFAIR  IS THE WAY IT IS .
1232,2255,./wav_path/Ses03F_impro06_F026.wav,e3,Ses03F,YOU KNOW HE HAD THAT REALLY PRETTY GIRLFRIEND FOR LIKE ABOUT A YEAR AND .
1233,2256,./wav_path/Ses03F_impro06_F027.wav,e3,Ses03F,KELLY  KELLY UVENY .
1234,2257,./wav_path/Ses03F_impro06_F028.wav,e3,Ses03F,THEY TALKED ABOUT GETTING MARRIED AND .
1235,2258,./wav_path/Ses03F_impro06_F029.wav,e3,Ses03F,YEAH BUT THEN WHEN HE GOT CANCER AND IT GOT BAD YOU KNOW SHE JUST TOOK OFF AND .
1236,2259,./wav_path/Ses03F_impro06_F030.wav,e3,Ses03F,SO I WAS THERE FOR HIM .
1237,2260,./wav_path/Ses03F_impro06_F031.wav,e3,Ses03F,YEAH GOD I LOVED THAT KID .
1238,2261,./wav_path/Ses03F_impro06_F032.wav,e3,Ses03F,YEAH .
1239,2262,./wav_path/Ses03F_impro06_F033.wav,e3,Ses03F,JOE DO YOU THINK HE KNEW I LOVED . HIM .
1240,2263,./wav_path/Ses03F_impro06_F034.wav,e3,Ses03F,I NEVER TOLD . HIM I LOVE YOU BUT .
1241,2264,./wav_path/Ses03F_impro06_F035.wav,e3,Ses03F,I LOVED HIM SO MUCH .
1242,2265,./wav_path/Ses03F_impro06_M000.wav,e0,Ses03M,HOW YOU DOING .
1243,2266,./wav_path/Ses03F_impro06_M001.wav,e0,Ses03M,WE'RE ALL GOING TO MISS HIM .
1244,2267,./wav_path/Ses03F_impro06_M002.wav,e3,Ses03M,I DIDN'T KNOW HIM TRICIA . BUT . UH  I HEARD THAT HE . WAS A GREAT MAN .
1245,2268,./wav_path/Ses03F_impro06_M003.wav,e0,Ses03M,YEAH .
1246,2269,./wav_path/Ses03F_impro06_M004.wav,e3,Ses03M,HE WAS IN CHEMO THE WHOLE  TIME RIGHT .
1247,2270,./wav_path/Ses03F_impro06_M005.wav,e3,Ses03M,AND HE JUST GOT THAT BASEBALL SCHOLARSHIP .
1248,2271,./wav_path/Ses03F_impro06_M006.wav,e3,Ses03M,HOW'S HIS PARENTS DOING .
1249,2272,./wav_path/Ses03F_impro06_M007.wav,e3,Ses03M,YOU GUYS WERE PRETTY CLOSE WEREN'T YOU .
1250,2273,./wav_path/Ses03F_impro06_M008.wav,e3,Ses03M,WHAT WAS HER NAME .
1251,2274,./wav_path/Ses03F_impro06_M009.wav,e3,Ses03M,TRYING TO HAVE A BABY .
1252,2275,./wav_path/Ses03F_impro06_M010.wav,e3,Ses03M,SOME PEOPLE .
1253,2276,./wav_path/Ses03F_impro06_M011.wav,e3,Ses03M,YEAH BUT YOU WERE THERE ALL THE HOSPITAL  DAYS  BY HIS BED .
1254,2277,./wav_path/Ses03F_impro06_M012.wav,e3,Ses03M,SO NICE  SO POSITIVE .
1255,2278,./wav_path/Ses03F_impro06_M013.wav,e3,Ses03M,WE NEED MORE PEOPLE LIKE HIM .
1256,2279,./wav_path/Ses03F_impro06_M014.wav,e3,Ses03M,I DON'T KNOW .
1257,2280,./wav_path/Ses03F_impro06_M015.wav,e3,Ses03M,I DON'T KNOW IF  BENNY WAS SMART LIKE THAT BUT .
1258,2281,./wav_path/Ses03F_impro06_M016.wav,e3,Ses03M,I'M SURE HE LOVED YOU TOO HE JUST DIDN'T KNOW IT .
1259,2282,./wav_path/Ses03F_impro07_F001.wav,e1,Ses03F,UH SO I GOT . SOME GOOD NEWS .
1260,2283,./wav_path/Ses03F_impro07_F004.wav,e1,Ses03F,I HAVE SOME BETTER NEWS THAN THAT .
1261,2284,./wav_path/Ses03F_impro07_F005.wav,e1,Ses03F,YES . WHAT WOULD YOU WANT MORE THAN ANYTHING IN THIS WORLD .
1262,2285,./wav_path/Ses03F_impro07_F007.wav,e1,Ses03F,I GOT  U S  C I GOT YEAH I GOT THE ACCEPTANCE LETTER .
1263,2286,./wav_path/Ses03F_impro07_F008.wav,e1,Ses03F,YES ME I GOT IN THANK YOU VERY MUCH .
1264,2287,./wav_path/Ses03F_impro07_F009.wav,e1,Ses03F,YEAH I KNOW MY MOM CALLED ME I WAS  WITH MY GIRLFRIEND IN BOSTON  AND UH SHE GOT THE LETTER AND SHE CALLED ME SHE SAID I DON'T KNOW DO YOU WANT ME TO OPEN IT AND I WAS LIKE YES OPEN IT AND SHE OPENED IT AND SHE  GOES OH . I'M . SORRY NAT .
1265,2288,./wav_path/Ses03F_impro07_F011.wav,e1,Ses03F,AND MY MOM WAS LIKE  NATALIE NATALIE IT'S {NS} . YOU KNOW .
1266,2289,./wav_path/Ses03F_impro07_F012.wav,e1,Ses03F,AND SO I MEAN  I GOT IN .
1267,2290,./wav_path/Ses03F_impro07_F013.wav,e1,Ses03F,SO NOW I CAN STAY HERE AND NOW WE  CAN  PARTY I KNOW .
1268,2291,./wav_path/Ses03F_impro07_F014.wav,e1,Ses03F,YEAH WHY NOT .
1269,2292,./wav_path/Ses03F_impro07_F015.wav,e0,Ses03F,WE'RE NOT TWENTY ONE YET  BUT . WHATEVER .
1270,2293,./wav_path/Ses03F_impro07_F016.wav,e1,Ses03F,{LG} I'M SO EXCITED JOE . OH MAN I  AND I GOT IN I GOT INTO THE SCHOOL OF  THEATRE SO IT'S . LIKE .
1271,2294,./wav_path/Ses03F_impro07_F017.wav,e1,Ses03F,YEAH  IT'S REALLY COOL .
1272,2295,./wav_path/Ses03F_impro07_F019.wav,e1,Ses03F,TOP FIVE IN THE NATION .
1273,2296,./wav_path/Ses03F_impro07_F020.wav,e1,Ses03F,ACTING PANTS . SO WHAT ARE YOU GOING TO DO ARE YOU YOU'RE BE YOU'RE GOING TO STAY HERE RIGHT .
1274,2297,./wav_path/Ses03F_impro07_F021.wav,e1,Ses03F,AWESOME WE'RE  BOTH . GOING TO BE IN L A .
1275,2298,./wav_path/Ses03F_impro07_F022.wav,e1,Ses03F,I'M  SO EXCITED YEAH I THOUGHT I WAS GOING TO GO TO BOSTON BUT THEN .
1276,2299,./wav_path/Ses03F_impro07_F023.wav,e1,Ses03F,OH MAN I'M SO EXCITED SO MUCH TO DO .
1277,2300,./wav_path/Ses03F_impro07_F025.wav,e1,Ses03F,I'M JUST SO EXCITED TO START MY LIFE .
1278,2301,./wav_path/Ses03F_impro07_F026.wav,e1,Ses03F,OH . AND  YOU SIT DOWN AND YOU HAVE THE SPONGE BREAD AND EAT THE DRINK THE BEER  UGH  I  LOVE THAT  STUFF . I'M . SO EXCITED .
1279,2302,./wav_path/Ses03F_impro07_F027.wav,e1,Ses03F,ARE YOU GOING TO COME STAY IN MY DORM WITH ME SOMETIME .
1280,2303,./wav_path/Ses03F_impro07_F028.wav,e1,Ses03F,YEAH I'LL GET LIKE ONE OF THOSE  LITTLE .
1281,2304,./wav_path/Ses03F_impro07_F029.wav,e1,Ses03F,YEAH THOSE LITTLE . MATTRESSES I'LL PUT IT BY MY BED .
1282,2305,./wav_path/Ses03F_impro07_F031.wav,e0,Ses03F,THAT'S GOING TO  THAT'LL BE RESERVED FOR SOMEBODY ELSE .
1283,2306,./wav_path/Ses03F_impro07_F032.wav,e1,Ses03F,{LG} HELLO I . AM NOT .
1284,2307,./wav_path/Ses03F_impro07_F034.wav,e1,Ses03F,{LG} NO YOU'D GET USED TO IT .
1285,2308,./wav_path/Ses03F_impro07_F035.wav,e1,Ses03F,{LG} OH JOE I'M SO HAPPY .
1286,2309,./wav_path/Ses03F_impro07_M000.wav,e0,Ses03M,HEY ISABELLA .
1287,2310,./wav_path/Ses03F_impro07_M001.wav,e0,Ses03M,I'M ALL RIGHT .
1288,2311,./wav_path/Ses03F_impro07_M003.wav,e0,Ses03M,YOU'RE NOT PREGNANT OR ANYTHING .
1289,2312,./wav_path/Ses03F_impro07_M004.wav,e0,Ses03M,I KNOW YOU'VE BEEN TRYING TO HAVE A  BABY RIGHT .
1290,2313,./wav_path/Ses03F_impro07_M008.wav,e1,Ses03M,WHICH ONE .
1291,2314,./wav_path/Ses03F_impro07_M011.wav,e1,Ses03M,GOOD FOR YOU .
1292,2315,./wav_path/Ses03F_impro07_M012.wav,e0,Ses03M,OH YEAH .
1293,2316,./wav_path/Ses03F_impro07_M013.wav,e1,Ses03M,OH JESUS . THAT IS SO AMAZING .
1294,2317,./wav_path/Ses03F_impro07_M014.wav,e1,Ses03M,PARTY YOU WANT TO GET DRUNK TONIGHT .
1295,2318,./wav_path/Ses03F_impro07_M015.wav,e1,Ses03M,YEAH WE'RE GOING TO CELEBRATE .
1296,2319,./wav_path/Ses03F_impro07_M019.wav,e1,Ses03M,WHO WHOOOOO MISS . ACTI ACTING PANTS .
1297,2320,./wav_path/Ses03F_impro07_M021.wav,e0,Ses03M,I GOT INTO . FILM SCHOOL AT THE ART ACADEMY .
1298,2321,./wav_path/Ses03F_impro07_M022.wav,e1,Ses03M,SO I'M GOING TO BE YEAH . I'M GOING TO MAKE  FILMS YOU'RE GOING TO BE IN THEM .
1299,2322,./wav_path/Ses03F_impro07_M023.wav,e0,Ses03M,FUCK BOSTON .
1300,2323,./wav_path/Ses03F_impro07_M025.wav,e0,Ses03M,WE SHOULD UH . GO TO LITTLE ETHIOPIA .
1301,2324,./wav_path/Ses03F_impro07_M026.wav,e1,Ses03M,HELL YEAH  PASS OUT .
1302,2325,./wav_path/Ses03F_impro07_M027.wav,e1,Ses03M,DRUNK .
1303,2326,./wav_path/Ses03F_impro07_M028.wav,e1,Ses03M,NO I'LL SLEEP IN YOUR BED . CUDDLE UP .
1304,2327,./wav_path/Ses03F_impro07_M029.wav,e1,Ses03M,UH OH .
1305,2328,./wav_path/Ses03F_impro07_M032.wav,e1,Ses03M,YEAH .
1306,2329,./wav_path/Ses03F_impro07_M033.wav,e0,Ses03M,WELL . GET USED TO IT .
1307,2330,./wav_path/Ses03F_impro07_M034.wav,e1,Ses03M,HEY I'M ALREADY GETTING USED . TO IT .
1308,2331,./wav_path/Ses03F_impro07_M035.wav,e1,Ses03M,ME TOO ISABELLA .
1309,2332,./wav_path/Ses03F_impro08_F000.wav,e0,Ses03F,HELLO SIR CAN I HELP YOU .
1310,2333,./wav_path/Ses03F_impro08_F001.wav,e0,Ses03F,I {NS} .
1311,2334,./wav_path/Ses03F_impro08_F002.wav,e0,Ses03F,YES SIR I'M VERY SORRY BUT WE'VE HAD SOME TROUBLE HERE THERE'S BEEN A LOT OF CALLS AND  THE SYSTEM HAS .
1312,2335,./wav_path/Ses03F_impro08_F003.wav,e0,Ses03F,SIR . PLEASE CALM DOWN THERE'S NO REASON TO USE PROFANITY LIKE  THAT IT'S NOT .
1313,2336,./wav_path/Ses03F_impro08_F004.wav,e0,Ses03F,OKAY AND THIS IS FOR VERIZON . YOUR PROVIDER .
1314,2337,./wav_path/Ses03F_impro08_F005.wav,e0,Ses03F,WELL UM WE HAVE A LITTLE  PROBLEM WITH THE SYSTEM GOING ON ONE OF OUR SATELLITES IS DOWN  AND I .
1315,2338,./wav_path/Ses03F_impro08_F006.wav,e0,Ses03F,YOU'RE GOING TO HAVE TO JUST BE PATIENT WITH US SIR AS WE .
1316,2339,./wav_path/Ses03F_impro08_F007.wav,e0,Ses03F,WELL I KNOW SIR AND . WE ALL ARE BUSY .
1317,2340,./wav_path/Ses03F_impro08_F008.wav,e0,Ses03F,BUT I'M  GOING TO DEFINITELY HAVE  TO  UH  GET YOUR CONTACT INFORMATION .
1318,2341,./wav_path/Ses03F_impro08_F009.wav,e0,Ses03F,OKAY WELL IF YOU WOULD LIKE UM  WE WILL BE TURNING ON THE SYSTEMS  IN PROBABLY ABOUT  TEN HOURS .
1319,2342,./wav_path/Ses03F_impro08_F010.wav,e0,Ses03F,SIR I'M VERY SORRY BUT THIS IS THE WAY IT IS THIS WE HAVE NO CONTROL OVER IT IT'S GOING TO TAKE BUT YOU HAVE TO BE PATIENT WITH US . YOU CAN USE . A . CALLING CARD WE WILL GIVE YOU A FREE CALLING CARD TO USE .
1320,2343,./wav_path/Ses03F_impro08_F011.wav,e0,Ses03F,DO YOU HAVE A LAND LINE SIR .
1321,2344,./wav_path/Ses03F_impro08_F012.wav,e0,Ses03F,OKAY WELL WE WILL SEND YOU WE WILL REIMBURSE YOU FOR . THE AMOUNT OF MINUTES THAT YOU .
1322,2345,./wav_path/Ses03F_impro08_F013.wav,e0,Ses03F,ON AVERAGE WOULD USE .
1323,2346,./wav_path/Ses03F_impro08_F014.wav,e0,Ses03F,AND WE WILL PROBABLY SEND YOU A CALLING CARD I'M VERY SORRY YOU'RE JUST GOING TO HAVE TO BE PATIENT SIR .
1324,2347,./wav_path/Ses03F_impro08_F015.wav,e0,Ses03F,NO WE DON'T JUST GIVE YOU THINGS WE'RE WE'RE .
1325,2348,./wav_path/Ses03F_impro08_F016.wav,e0,Ses03F,WE COMPENSATING YOU FOR ALL YOUR .
1326,2349,./wav_path/Ses03F_impro08_F020.wav,e0,Ses03F,THREE DAYS .
1327,2350,./wav_path/Ses03F_impro08_F021.wav,e0,Ses03F,A DAY .
1328,2351,./wav_path/Ses03F_impro08_F022.wav,e0,Ses03F,I DON'T KNOW SIR .
1329,2352,./wav_path/Ses03F_impro08_F023.wav,e0,Ses03F,OH WELL I'M SORRY ABOUT  THAT UMM . WE .
1330,2353,./wav_path/Ses03F_impro08_F024.wav,e0,Ses03F,WELL TEN HOURS . WORTH OF  MINUTES .
1331,2354,./wav_path/Ses03F_impro08_F025.wav,e0,Ses03F,IS WHAT'S GOING TO HAPPEN .
1332,2355,./wav_path/Ses03F_impro08_F026.wav,e0,Ses03F,SIR .
1333,2356,./wav_path/Ses03F_impro08_F027.wav,e0,Ses03F,WHAT I WOULD LIKE WHAT I'M ADVISING YOU TO DO NOW IS JUST TO WRITE DOWN ALL OF YOUR PROBLEMS THAT YOU YOU FEEL THAT  YOU KNOW HAVEN'T BEEN ADDRESSED  FAX IT TO US .
1334,2357,./wav_path/Ses03F_impro08_F028.wav,e0,Ses03F,AND WE WILL TAKE CARE OF IT IF ANYTHING HAPPENS BUT ALL WE CAN DO NOW IS ASK FOR YOUR PATIENCE .
1335,2358,./wav_path/Ses03F_impro08_F029.wav,e0,Ses03F,OKAY THANK YOU FOR CALLING GOODBYE .
1336,2359,./wav_path/Ses03F_impro08_M000.wav,e2,Ses03M,HEY YOU STUPID DUMB SHIT MACHINE GIVE ME A  FUCKING OPERATOR HUH .
1337,2360,./wav_path/Ses03F_impro08_M006.wav,e2,Ses03M,YOU KNOW WHAT I'M JUST GOING . TO . PATIENT  I'M A BUSY MAN .
1338,2361,./wav_path/Ses03F_impro08_M007.wav,e2,Ses03M,HAVE TO HAVE TO WHAT .
1339,2362,./wav_path/Ses03F_impro08_M008.wav,e2,Ses03M,WHAT  IT'S MY PHONE YOU CAN'T EVEN CALL ME ON IT  I DON'T HAVE ANOTHER PHONE .
1340,2363,./wav_path/Ses03F_impro08_M009.wav,e2,Ses03M,WHAT . ARE YOU KIDDING ME .
1341,2364,./wav_path/Ses03F_impro08_M010.wav,e2,Ses03M,OH MY  GOD .
1342,2365,./wav_path/Ses03F_impro08_M011.wav,e2,Ses03M,I . I'M  GOING TO  KILL MYSELF RIGHT NOW .
