,Unnamed: 0,file,emotion,speaker,text
765,765,../wav_path/Ses01M_impro07_M000.wav,e1,Ses01M,CHECK THIS OUT YOU KNOW HOW I'VE TOLD YOU I'VE BEEN REALLY . INTO LIKE SOFTBALL RECENTLY .
766,766,../wav_path/Ses01M_impro07_M001.wav,e1,Ses01M,WELL  THIS  IS TOTALLY RANDOM  I GOT THIS FULL RIDE SCHOLARSHIP TO GO TO U S C NEXT YEAR  TO PLAY SOFTBALL .
767,767,../wav_path/Ses01M_impro07_M002.wav,e1,Ses01M,FOR SOFTBALL THEY'RE GOING TO PAY ME TO GO TO SCHOOL ISN'T  THAT AWESOME .
768,768,../wav_path/Ses01M_impro07_M003.wav,e1,Ses01M,YEAH . WELL I DON'T WELL YEAH I CAN PITCH I'M NOT LIKE THE PITCHER THOUGH I'M LIKE THE . PINCH HITTER GUY . I MOSTLY JUST HIT  BUT I GUESS I'M GOING TO HAVE TO . YEAH AND THEN I PLAY SHORTSTOP TOO BUT . IT'S SO EX THE GOOD NEWS IS I GET TO STAY HERE .
769,769,../wav_path/Ses01M_impro07_M004.wav,e1,Ses01M,I KNOW . FOR SOFTBALL . YEAH .
770,770,../wav_path/Ses01M_impro07_M005.wav,e1,Ses01M,YEAH EVERYTHING EVERY LIKE . FREE RIDE . AND I GET TO YOU KNOW LIKE BE ON LIKE A TROJANS SPORTS TEAM TOO . AND IT'S LIKE COOL ISN'T IT AWESOME .
771,771,../wav_path/Ses01M_impro07_M006.wav,e1,Ses01M,I DON'T KNOW I SHOULD ASK YEAH I  WILL .
772,772,../wav_path/Ses01M_impro07_M007.wav,e1,Ses01M,THANK  YOU .
773,773,../wav_path/Ses01M_impro07_M008.wav,e1,Ses01M,BUT I DON'T KNOW I WANT TO LIVE IN THE HOUSING THAT THEY GIVE ME THOUGH CAUSE I THINK I WANT TO YOU KNOW LIKE GET LIKE A NICER PLACE .
774,774,../wav_path/Ses01M_impro07_M009.wav,e1,Ses01M,WHERE SHOULD I MOVE .
775,775,../wav_path/Ses01M_impro07_M010.wav,e1,Ses01M,THAT'S A REALLY GOOD IDEA OR I COULD GO TO LIKE SANTA MONICA . GO BEACH  VENICE BEACH YEAH A LITTLE DIRTY THOUGH . I . DON'T WANT TO . GO TO VENICE . BEACH . BUT MALIBU ALL RIGHT .
776,776,../wav_path/Ses01M_impro07_M011.wav,e1,Ses01M,PROFESSIONAL SOFTBALL PLAYER MALIBU . {LG} .
777,777,../wav_path/Ses01M_impro07_M013.wav,e1,Ses01M,OH YEAH THAT WOULD BE . WELL DEPENDS ON WHAT TYPE OF CAR YOU HAD THOUGH TOO I GUESS IT WOULD BE  WORTH IT  HELICOPTER YEAH HELICOPTER THERE  IS A HELIPAD . THERE RIGHT YEAH EXACTLY .
778,778,../wav_path/Ses01M_impro07_M017.wav,e1,Ses01M,THEY DO IT'S BELIEVE ME IT'S HUGE .
779,779,../wav_path/Ses01M_impro07_M018.wav,e1,Ses01M,I JUST GOT INTO IT I JUST KIND OF FELL INTO IT LITERALLY I WAS WALKING AROUND AND .
780,780,../wav_path/Ses01M_impro07_M019.wav,e1,Ses01M,IT'S PRETTY WILD .
781,781,../wav_path/Ses01M_impro07_M020.wav,e0,Ses01M,YEAH . WELL I DOUBT {NS} PING PONG {NS} .
782,782,../wav_path/Ses01M_impro07_M024.wav,e1,Ses01M,FOR FREE THAT'S REALLY WHAT IT'S ABOUT I MEAN WHO CARES  I MEAN IF I HAVE TO PLAY SOFTBALL ALL THE TIME .
783,783,../wav_path/Ses01M_impro07_M026.wav,e0,Ses01M,YEAH WE HAVE LIKE AWAY GAMES AND STUFF .
784,784,../wav_path/Ses01M_impro07_M030.wav,e0,Ses01M,BUT YOU KNOW . I'M LIKE {NS} .
785,785,../wav_path/Ses01M_impro07_M032.wav,e1,Ses01M,I'M GOING TO HAVE A MUSTACHE ON  THE FORCE .
786,786,../wav_path/Ses01M_impro07_M033.wav,e1,Ses01M,PULL OVER .
787,787,../wav_path/Ses01M_script01_1_F004.wav,e3,Ses01F,DID YOU TALK TO HIM .
788,788,../wav_path/Ses01M_script01_1_F005.wav,e3,Ses01F,CRIED HARD .
789,789,../wav_path/Ses01M_script01_1_F006.wav,e3,Ses01F,{BR} .
790,790,../wav_path/Ses01M_script01_1_F008.wav,e2,Ses01F,HE'S DREAMING ABOUT HIM AGAIN  WALKING THE STREETS .
791,791,../wav_path/Ses01M_script01_1_F011.wav,e2,Ses01F,WHAT DO YOU MEAN A MISTAKE .
792,792,../wav_path/Ses01M_script01_1_F014.wav,e2,Ses01F,WHAT CAN YOU PROVE IT . WHAT PROOF DO YOU HAVE CAN YOU PROVE IT .
793,793,../wav_path/Ses01M_script01_1_F015.wav,e2,Ses01F,TO YOU IT IS TO ME IT IS . BUT TO YOUR FATHER . YOU CAN TALK YOURSELF TIL YOU'RE BLUE IN THE FACE BUT THERE'S WAS NO GRAVE . AND THERE IS NO BODY SO WHERE ARE YOU .
794,794,../wav_path/Ses01M_script01_1_F016.wav,e2,Ses01F,THE TROUBLE IS THOSE GOD DAMN NEWS PAPERS  EVERY MONTH SOME BOY COMES BACK MISSING LONGER THEN LARRY SO .
795,795,../wav_path/Ses01M_script01_1_F017.wav,e2,Ses01F,WHY .
796,796,../wav_path/Ses01M_script01_1_F020.wav,e2,Ses01F,WELL WHAT DO YOU WANT ME TO DO YOU'RE OLD ENOUGH KNOWN YOUR OWN BUSINESS .
797,797,../wav_path/Ses01M_script01_1_F023.wav,e2,Ses01F,I'M SORRY . I IGNORE WHAT I'VE GOT TO IGNORE  THAT GIRL IS LARRY'S GIRL .
798,798,../wav_path/Ses01M_script01_1_F024.wav,e2,Ses01F,FROM FATHER'S POINT OF VIEW HE IS NOT DEAD AND YOU HAVE NO RIGHT TO TAKE HIS GIRL  I'M JUST SAYING THAT YOU CAN GO ON FROM THERE IF YOU KNOW WHERE TO GO BUT I'M SAYING  I DON'T KNOW WHERE TO GO . SEE I DON'T KNOW .
799,799,../wav_path/Ses01M_script01_1_F025.wav,e0,Ses01F,YOU'RE A CONSIDERATE FELLOW THERE'S NOTHING WRONG IN THAT .
800,800,../wav_path/Ses01M_script01_1_F026.wav,e0,Ses01F,DID YOU ASK ANNIE YET .
801,801,../wav_path/Ses01M_script01_1_F029.wav,e2,Ses01F,I DON'T SEE WHY IT HAS TO BE  ANNIE .
802,802,../wav_path/Ses01M_script01_1_F030.wav,e2,Ses01F,THAT'S A GOOD ANSWER BUT IT DOESN'T ANSWER ANYTHING . YOU HAVEN'T SEEN HER SINCE YOU WENT AWAY TO WAR IT'S BEEN  FIVE YEARS .
803,803,../wav_path/Ses01M_script01_1_F031.wav,e3,Ses01F,HE THINKS HE'S COMING BACK  CHRIS  YOU MARRY THAT GIRL YOU'RE PRONOUNCING HIM . DEAD .
804,804,../wav_path/Ses01M_script01_1_F032.wav,e2,Ses01F,DO YOU KNOW WHAT THAT'LL DO TO YOU . TO YOUR FATHER DO  YOU KNOW . I DON'T .
805,805,../wav_path/Ses01M_script01_1_F035.wav,e2,Ses01F,ARE YOU CRAZY .
806,806,../wav_path/Ses01M_script01_1_F036.wav,e2,Ses01F,YOU HAVE A BUSINESS HERE . I SAID WHAT THE HELL IS THIS .
807,807,../wav_path/Ses01M_script01_1_F037.wav,e2,Ses01F,OH MUST YOU BE INSPIRED .
808,808,../wav_path/Ses01M_script01_1_F039.wav,e2,Ses01F,WELL YOU DON'T WANT TO THINK LIKE THAT .
809,809,../wav_path/Ses01M_script01_1_F040.wav,e2,Ses01F,ALL RIGHT BUT YOU DON'T THINK LIKE THAT . BECAUSE WHAT THE HELL IS THIS ALL FOR . THIS IS ALL FOR YOU WHAT ARE WE WORKING FOR CHRIS  THE  WHOLE SHOOTING MATCH IS FOR YOU .
810,810,../wav_path/Ses01M_script01_1_F041.wav,e2,Ses01F,WELL YOU DON'T  THINK LIKE  THAT .
811,811,../wav_path/Ses01M_script01_1_F042.wav,e2,Ses01F,I DON'T UNDERSTAND YOU DO I .
812,812,../wav_path/Ses01M_script01_1_F043.wav,e2,Ses01F,WELL I CAN SEE THAT .
813,813,../wav_path/Ses01M_script01_1_M000.wav,e0,Ses01M,HE SAW IT .
814,814,../wav_path/Ses01M_script01_1_M002.wav,e0,Ses01M,I WAS OUT HERE AT FOUR THIS MORNING I HEARD A CRACK AND I LOOKED OUT THE WINDOW AND HE WAS STANDING RIGHT OVER THERE .
815,815,../wav_path/Ses01M_script01_1_M003.wav,e3,Ses01M,I DON'T KNOW BUT  HE WENT BACK IN THE KITCHEN AND HE CRIED .
816,816,../wav_path/Ses01M_script01_1_M004.wav,e3,Ses01M,NO I FIGURED I'D JUST . LET IT WAIT .
817,817,../wav_path/Ses01M_script01_1_M005.wav,e3,Ses01M,YEAH  I COULD HEAR HIM CRYING THROUGH THE FLOORBOARDS IN MY ROOM .
818,818,../wav_path/Ses01M_script01_1_M006.wav,e3,Ses01M,I DON'T KNOW .
819,819,../wav_path/Ses01M_script01_1_M007.wav,e3,Ses01M,I GUESS HE IS .
820,820,../wav_path/Ses01M_script01_1_M017.wav,e0,Ses01M,I'M GOING TO ASK HER TO MARRY ME .
821,821,../wav_path/Ses01M_script01_1_M020.wav,e2,Ses01M,SEE . THEN IT'S NOT JUST MY BUSINESS  SOMETIMES YOU INFURIATE ME YOU KNOW THAT  YOU KNOW IT'S JUST YOUR BUSINESS TOO IF I TELL FATHER AND HE . THROWS A FIT ABOUT IT  HUH .
822,822,../wav_path/Ses01M_script01_1_M021.wav,e2,Ses01M,SHE IS NOT LARRY'S GIRL .
823,823,../wav_path/Ses01M_script01_1_M023.wav,e2,Ses01M,TO HELL WITH THAT .
824,824,../wav_path/Ses01M_script01_1_M024.wav,e3,Ses01M,NO I WANTED TO GET THIS ALL SORTED OUT FIRST .
825,825,../wav_path/Ses01M_script01_1_M034.wav,e2,Ses01M,BUSINESS  THE BUSINESS DOESN'T INSPIRE ME .
826,826,../wav_path/Ses01M_script01_1_M035.wav,e2,Ses01M,YES YES I LIKE IT FOR ONE HOUR A DAY  I DON'T CARE IF I HAVE TO GRUB FOR MONEY ALL DAY LONG WHEN I COME HOME . I WANT IT NICE I WANT A FAMILY I WANT TO KIDS . AND ANNIE IS IN THE CENTER OF THAT .
827,827,../wav_path/Ses01M_script01_1_M037.wav,e0,Ses01M,YES ON THIS I WOULD .
828,828,../wav_path/Ses01M_script01_1_M038.wav,e3,Ses01M,THEN HELP ME STAY HERE MOM .
829,829,../wav_path/Ses01M_script01_1_M040.wav,e3,Ses01M,THEN HELP ME STAY .
830,830,../wav_path/Ses01M_script01_1_M041.wav,e2,Ses01M,I AM THINKING LIKE THAT .
831,831,../wav_path/Ses01M_script01_1_M042.wav,e3,Ses01M,NO YOU DON'T I'M A PRETTY TOUGH GUY .
832,832,../wav_path/Ses01M_script01_2_F000.wav,e2,Ses01F,WHY DID HE INVITE HER HERE .
833,833,../wav_path/Ses01M_script01_2_F001.wav,e2,Ses01F,IT'S BEEN THREE AND A HALF YEARS WHY ALL OF A SUDDEN .
834,834,../wav_path/Ses01M_script01_2_F004.wav,e2,Ses01F,WHAT  IS GOING ON HERE JOE .
835,835,../wav_path/Ses01M_script01_2_F005.wav,e2,Ses01F,THE GIRL IS NOT LARRY'S IF THE GIRL IS LARRY'S GIRL  SHE'S NOT HIS SHE KNOW SHE'S NOT .
836,836,../wav_path/Ses01M_script01_2_F009.wav,e2,Ses01F,I WANT YOU TO ACT LIKE HE IS COMING BACK  DON'T THINK I HAVEN'T NOTICED YOU  BOTH OF YOU . SINCE CHRIS INVITED HER HERE . I WON'T STAND FOR ANY NONSENSE .
837,837,../wav_path/Ses01M_script01_2_F011.wav,e2,Ses01F,OH LAUGH AT ME LAUGH ALL YOU LIKE BUT WHY DOES THIS HAPPEN TO VERY NIGHT SHE COMES BACK  SHE GOES TO SLEEP IN HIS ROOM . AND HIS MEMORIAL BREAKS IN PIECES . LOOK AT IT JOE LOOK .
838,838,../wav_path/Ses01M_script01_2_F012.wav,e2,Ses01F,BELIEVE WITH ME JOE YOU GOT TO BELIEVE  ONLY . LAST WEEK . A BOY CAME BACK MISSING LONGER THEN LARRY YOU READ IT YOURSELF .
839,839,../wav_path/Ses01M_script01_2_F013.wav,e2,Ses01F,YOU ABOVE ALL HAVE GOT  TO BELIEVE JUST DON'T STOP BELIEVING .
840,840,../wav_path/Ses01M_script01_2_M000.wav,e0,Ses01M,WELL . MAYBE  HE WANTED SEE HER .
841,841,../wav_path/Ses01M_script01_2_M001.wav,e0,Ses01M,WELL . UH  HE GREW UP NEXT DOOR TO THE GIRL . WHY WOULDN'T HE WANT TO SEE HER .
842,842,../wav_path/Ses01M_script01_2_M007.wav,e0,Ses01M,AND HOW DO YOU KNOW WHY SHE'S WAITED .
843,843,../wav_path/Ses01M_script01_2_M015.wav,e2,Ses01M,WHAT DOES THAT MEAN ME ABOVE ALL . WHAT DOES THAT MEAN .
844,844,../wav_path/Ses01M_script01_2_M016.wav,e2,Ses01M,LOOK AT YOU . YOU'RE SHAKING .
845,845,../wav_path/Ses01M_script01_2_M017.wav,e2,Ses01M,WHAT THE HELL DO YOU WANT FROM ME KATE .
846,846,../wav_path/Ses01M_script01_3_F000.wav,e0,Ses01F,THE ONLY ONE I KNOW STILL LOVE HIS PARENTS .
847,847,../wav_path/Ses01M_script01_3_F001.wav,e0,Ses01F,OH IT'S . NOT BAD  THING  IT'S GOOD THING .
848,848,../wav_path/Ses01M_script01_3_F003.wav,e3,Ses01F,NOT SORRY NO I CAN'T . STAY HERE .
849,849,../wav_path/Ses01M_script01_3_F004.wav,e0,Ses01F,FOR ONE THING YOUR MOTHER AS MUCH AS TOLD ME TO GO .
850,850,../wav_path/Ses01M_script01_3_F005.wav,e3,Ses01F,{BR} . AND THEN . YOU'VE  BEEN KIND OF .
851,851,../wav_path/Ses01M_script01_3_F006.wav,e3,Ses01F,YOU'VE BEEN KIND OF EMBARRASSED EVER SINCE I GOT  HERE .
852,852,../wav_path/Ses01M_script01_3_F008.wav,e0,Ses01F,FROM HER POINT OF VIEW WHY ELSE WOULD I COME .
853,853,../wav_path/Ses01M_script01_3_F012.wav,e0,Ses01F,I ALMOST GOT MARRIED TWO YEARS AGO .
854,854,../wav_path/Ses01M_script01_3_F014.wav,e1,Ses01F,EVERYDAY SINCE .
855,855,../wav_path/Ses01M_script01_3_F015.wav,e1,Ses01F,BECAUSE I WAS WAITING FOR YOU CHRIS TILL . THEN YOU NEVER WROTE ME AND THEN WHEN YOU DID WELL . YOU SURE CAN BE AMBIGUOUS YOU KNOW .
856,856,../wav_path/Ses01M_script01_3_F016.wav,e1,Ses01F,I'LL NEVER FORGIVE YOU FOR WAITING SO LONG ALL I DID WAS  SIT AROUND AND WONDER IF I WAS  CRAZY FOR THINKING ABOUT YOU .
857,857,../wav_path/Ses01M_script01_3_F018.wav,e3,Ses01F,CHRIS WHAT'S THE MATTER .
858,858,../wav_path/Ses01M_script01_3_F019.wav,e3,Ses01F,NO WHAT IS IT  IS YOUR MOTHER .
859,859,../wav_path/Ses01M_script01_3_F021.wav,e3,Ses01F,YOU GOT TO TELL ME .
860,860,../wav_path/Ses01M_script01_3_F022.wav,e3,Ses01F,WOULDN'T WORK LIKE  THIS .
861,861,../wav_path/Ses01M_script01_3_F023.wav,e3,Ses01F,YEAH SURE .
862,862,../wav_path/Ses01M_script01_3_F024.wav,e3,Ses01F,HOW MANY .
863,863,../wav_path/Ses01M_script01_3_F025.wav,e3,Ses01F,{BR} GEEZ .
864,864,../wav_path/Ses01M_script01_3_F026.wav,e3,Ses01F,DO YOU STILL FEEL THAT WAY .
865,865,../wav_path/Ses01M_script01_3_F030.wav,e1,Ses01F,WHAT WOULD I DO WITH A  FORTUNE .
866,866,../wav_path/Ses01M_script01_3_M000.wav,e1,Ses01M,YEAH THAT KIND OF WENT OUT OF STYLE DIDN'T  IT .
867,867,../wav_path/Ses01M_script01_3_M001.wav,e1,Ses01M,YOU'RE NOT SORRY YOU CAME .
868,868,../wav_path/Ses01M_script01_3_M002.wav,e3,Ses01M,WHY NOT .
869,869,../wav_path/Ses01M_script01_3_M004.wav,e0,Ses01M,WHAT .
870,870,../wav_path/Ses01M_script01_3_M006.wav,e0,Ses01M,YOU DID .
871,871,../wav_path/Ses01M_script01_3_M007.wav,e0,Ses01M,YEAH .
872,872,../wav_path/Ses01M_script01_3_M009.wav,e1,Ses01M,ANN I LOVE YOU I LOVE YOU .
873,873,../wav_path/Ses01M_script01_3_M014.wav,e0,Ses01M,WHY DIDN'T YOU .
874,874,../wav_path/Ses01M_script01_3_M016.wav,e1,Ses01M,WHY DIDN'T YOU LET ME KNOW .
875,875,../wav_path/Ses01M_script01_3_M018.wav,e1,Ses01M,I KISSED YOU I  KISSED . ANNIE .
876,876,../wav_path/Ses01M_script01_3_M019.wav,e1,Ses01M,I KISSED YOU .
877,877,../wav_path/Ses01M_script01_3_M020.wav,e3,Ses01M,DO  YOU . WANT TO GO SOMEWHERE LET'S GO .
878,878,../wav_path/Ses01M_script01_3_M021.wav,e3,Ses01M,NO NO IT'S . NOTHING . LIKE THAT .
879,879,../wav_path/Ses01M_script01_3_M022.wav,e3,Ses01M,I DON'T KNOW IT'S  IT'S COMPLICATED . BUT IT'S GOING FROM ME NOW .
880,880,../wav_path/Ses01M_script01_3_M023.wav,e3,Ses01M,I DON'T KNOW .
881,881,../wav_path/Ses01M_script01_3_M024.wav,e3,Ses01M,IT'S KIND OF ALL MIXED UP WITH ALL THESE OTHER THINGS .
882,882,../wav_path/Ses01M_script01_3_M025.wav,e3,Ses01M,YOU KNOW  OVER SEAS I WAS IN COMMAND OF THE COMPANY .
883,883,../wav_path/Ses01M_script01_3_M026.wav,e3,Ses01M,WELL I LOST THEM .
884,884,../wav_path/Ses01M_script01_3_M027.wav,e3,Ses01M,PRETTY MUCH ALL .
885,885,../wav_path/Ses01M_script01_3_M028.wav,e3,Ses01M,TAKES AWHILE TO  TOSS SOMETHING LIKE THAT OFF I MEAN THEY WEREN'T JUST MEN . YOU KNOW .
886,886,../wav_path/Ses01M_script01_3_M029.wav,e3,Ses01M,FOR INSTANCE THERE WAS THIS  ONE TIME WHEN THIS KID  IT HAD BEEN RAINING FOR LIKE SEVERAL DAYS  AND HE GAVE ME HIS LAST PAIR OF DRY SOCKS .
887,887,../wav_path/Ses01M_script01_3_M030.wav,e3,Ses01M,HE JUST PUT IT IN MY POCKET . THAT'S THE KIND OF GUYS I HAD .
888,888,../wav_path/Ses01M_script01_3_M031.wav,e3,Ses01M,THEY DIDN'T . DIE  THEY KILLED THEMSELVES FOR EACH OTHER . AND I MEAN THAT EXACTLY YOU KNOW A LITTLE MORE SELFISH AND THEY'LL ALL BE HERE TODAY .
889,889,../wav_path/Ses01M_script01_3_M032.wav,e3,Ses01M,AND I HAD THIS  IDEA . AS I WAS  WATCHING THEM GO DOWN . LIKE EVERYTHING WAS BEING DESTROYED YOU KNOW . BUT I FELT LIKE THIS ONE NEW THING WAS BEING MADE  YOU KNOW IT'S KIND OF LIKE THIS . THIS MONUMENT .
890,890,../wav_path/Ses01M_script01_3_M033.wav,e3,Ses01M,YOU KNOW THAT THEY WERE BRINGING SOMETHING ON TO THIS EARTH . A KIND OF SACRIFICE YOU KNOW .
891,891,../wav_path/Ses01M_script01_3_M034.wav,e3,Ses01M,I THOUGHT I WOULD  CHANGE EVERYTHING YOU KNOW AND . I GOT BACK HERE AND IT WAS  IT . WAS LIKE NOTHING HAD CHANGED AT ALL .
892,892,../wav_path/Ses01M_script01_3_M035.wav,e3,Ses01M,YOU KNOW . I  WENT TO WORK WITH  DAD AND I STARTED THAT WHOLE RAT RACE AGAIN .
893,893,../wav_path/Ses01M_script01_3_M036.wav,e3,Ses01M,AND NO ONE HAD CHANGED . IT WAS JUST LIKE SORT OF RANDOM BUS ACCIDENT TO THEM .
894,894,../wav_path/Ses01M_script01_3_M037.wav,e3,Ses01M,DRIVING MY NEW CAR AND  I FELT GUILTY YOU KNOW OPENING MY BANK BOOK SEEING A NEW REFRIGERATOR .
895,895,../wav_path/Ses01M_script01_3_M038.wav,e3,Ses01M,CAUSE YOU CAN TAKE  THOSE THINGS OUT OF A WAR . BUT YOU HAVE TO REALIZE THAT THOSE THINGS . CAME . OUT OF THE LOVE THAT A MAN CAN HAVE FOR ANOTHER MAN .
896,896,../wav_path/Ses01M_script01_3_M039.wav,e3,Ses01M,AND IF YOU CAN'T SEE THAT  THEN IT'S JUST LOOT AND  THERE'S BLOOD ALL OVER IT .
897,897,../wav_path/Ses01M_script01_3_M040.wav,e3,Ses01M,I FELT ASHAMED AND I DIDN'T WANT ANY PART OF IT I GUESS I INCLUDED YOU TOO .
898,898,../wav_path/Ses01M_script01_3_M041.wav,e3,Ses01M,I WANT YOU TO KNOW ANNIE .
899,899,../wav_path/Ses01M_script01_3_M043.wav,e1,Ses01M,I'M GOING TO MAKE A FORTUNE FOR YOU .
900,900,../wav_path/Ses01M_script02_1_F005.wav,e2,Ses01F,YOU KEEP SAYING MY FLASHLIGHT LIKE SOMEHOW IT'S JUST YOURS  HOW'S THAT SUPPOSED TO MAKE ME FEEL .
901,901,../wav_path/Ses01M_script02_1_F007.wav,e0,Ses01F,NO .
902,902,../wav_path/Ses01M_script02_1_F008.wav,e0,Ses01F,I'M FINE .
903,903,../wav_path/Ses01M_script02_1_F009.wav,e1,Ses01F,I WONDER IF THEY CAN HEAR ME TALK .
904,904,../wav_path/Ses01M_script02_1_F014.wav,e2,Ses01F,THEN LET'S GO .
905,905,../wav_path/Ses01M_script02_1_F017.wav,e2,Ses01F,PASS WHAT UP  THESE LITTLE FISH SWIM OUT OF THE OCEAN THEY FLOP AROUND ON THE SAND . THEN THEY SWIM BACK AND THEN THEY DIE .
906,906,../wav_path/Ses01M_script02_1_F021.wav,e2,Ses01F,YES .
907,907,../wav_path/Ses01M_script02_1_F022.wav,e2,Ses01F,LAST YEAR YOU'LL ALSO REMEMBER . WE GOT  OUR SHOES GOT WET . I GOT SAND IN MY PANTIES . YOU GOT A SORE THROAT  WE GOT INTO A BIG FIGHT . AND WE DID NOT SEE THE GRUNIONS .
908,908,../wav_path/Ses01M_script02_1_F023.wav,e2,Ses01F,WE DIDN'T SEE THEM THE YEAR BEFORE EITHER .
909,909,../wav_path/Ses01M_script02_1_M000.wav,e1,Ses01M,WHAT TIME IS IT  GOD . THIS . IS GREAT ISN'T IT I CAN'T BELIEVE IT .
910,910,../wav_path/Ses01M_script02_1_M001.wav,e1,Ses01M,OF . COURSE I DID WANT TO A LITTLE FURTHER UP THE COAST YOU KNOW GET AWAY FROM ALL THE LIGHTS AND PEOPLE AND EVERYTHING  IS IT MIDNIGHT DO THEY ALWAYS START AT MIDNIGHT . IS THAT WHAT IT IS MIDNIGHT . HOW YOU DOING HUH  YOU OKAY  THAT'S GOOD .
911,911,../wav_path/Ses01M_script02_1_M002.wav,e1,Ses01M,LOOK THERE WHAT'S THAT WHAT'S THAT  IS IT .
912,912,../wav_path/Ses01M_script02_1_M004.wav,e1,Ses01M,OH NO I CAN'T TELL THOUGH  ALTHOUGH PROBABLY IF YOU CAN'T TELL IT PROBABLY ISN'T THEM RIGHT . YEAH PROBABLY . GOING TO BE LIKE UNMISTAKABLE RIGHT .
913,913,../wav_path/Ses01M_script02_1_M005.wav,e1,Ses01M,GOSH THIS IS GREAT ISN'T IT . THIS . IS  AWESOME OH NO  YOU KNOW WHAT I FORGOT .
914,914,../wav_path/Ses01M_script02_1_M007.wav,e0,Ses01M,FLASHLIGHT THE SILVER ONE  THERE'S ONLY ONE ISN'T THERE .
915,915,../wav_path/Ses01M_script02_1_M009.wav,e0,Ses01M,OH WELL  YEAH OF COURSE .
916,916,../wav_path/Ses01M_script02_1_M010.wav,e0,Ses01M,OF COURSE  OUR FLASHLIGHT  WHAT'S YOUR IS MINE . MI FLASHLIGHT ES SU  FLASHLIGHT .
917,917,../wav_path/Ses01M_script02_1_M011.wav,e0,Ses01M,GOSH I SHOULD HAVE BROUGHT IT I CAN'T BELIEVE I FORGOT THAT .
918,918,../wav_path/Ses01M_script02_1_M014.wav,e1,Ses01M,YOU KNOW WHAT WE SHOULD'VE BROUGHT A BLANKET TOO MAN  OUR BLANKET  OUR BLANKET . WISH  I  HAD SIX PACK TOO A SIX PACK WOULD BE JUST THE TICKET RIGHT ABOUT NOW HUH  SIX PACK .
919,919,../wav_path/Ses01M_script02_1_M016.wav,e1,Ses01M,OH YEAH I'M SO EXCITED RIGHT NOW  I'M LIKE A KID .
920,920,../wav_path/Ses01M_script02_1_M017.wav,e1,Ses01M,I CAN'T BELIEVE  I GOT OUT OF THE HOUSE WITHOUT MY FLY ZIPPED UP EVEN .
921,921,../wav_path/Ses01M_script02_1_M022.wav,e0,Ses01M,RIGHT .
922,922,../wav_path/Ses01M_script02_1_M023.wav,e0,Ses01M,THAT'S . MY POINT TOO .
923,923,../wav_path/Ses01M_script02_1_M028.wav,e2,Ses01M,PEOPLE IN KANSAS WOULD HAVE TO  GET PLANE TICKETS AND MAKE HOTEL RESERVATIONS TO SEE THIS  IT'S ONLY FORTY MINUTES AWAY IT'S JUST TOO GOOD TO PASS UP .
924,924,../wav_path/Ses01M_script02_1_M030.wav,e0,Ses01M,YEAH THEY DO .
925,925,../wav_path/Ses01M_script02_1_M031.wav,e1,Ses01M,WELL OKAY WHATEVER  OKAY BUT  IT'S A FISH WHO DO SOMETHING THAT LIKE NO  OTHER FISH DO . YOU KNOW  IT'S LIKE  THOSE SWALLOWS THAT RETURN TO CAPISTRANO  OR THOSE LIKE THOSE LEMMINGS THAT JUMPED OFF THE CLIFFS YOU KNOW .
926,926,../wav_path/Ses01M_script02_1_M032.wav,e1,Ses01M,IT'S LIKE A LITTLE BIT OF THE UNEXPLAINABLE  A LITTLE MAGIC A LITTLE MYSTERY  I JUST . DON'T SEE HOW YOU CAN NOT BE INTERESTED IN THIS .
927,927,../wav_path/Ses01M_script02_1_M037.wav,e0,Ses01M,WE JUST WEREN'T IN A GOOD SPOT THOUGH .
928,928,../wav_path/Ses01M_script02_1_M039.wav,e0,Ses01M,COME ON TRUST ME I GOT INSTINCTS FOR THESE THINGS . OKAY . SO JUST . JUST THINK ABOUT IT ALL RIGHT . OKAY I KNOW YOU'RE NOT INTERESTED  THINK ABOUT IT .
929,929,../wav_path/Ses01M_script02_1_M040.wav,e1,Ses01M,OUT THERE . THERE'S LIKE THIS BIG MASS OF SILVER FISH  THEY'RE HEADING THIS WAY .
930,930,../wav_path/Ses01M_script02_1_M041.wav,e1,Ses01M,THEY DON'T KNOW WHY  WE DON'T KNOW WHY  NO ONE LIKE SENT THEM AN INVITATION OR . GAVE THEM A MAP OR DIRECTION .
931,931,../wav_path/Ses01M_script02_1_M042.wav,e1,Ses01M,THEY JUST . ALL TURNED AT ONCE . AND THEY JUST FORM THIS LINE . AS LONG AS THE CALIFORNIA COAST  AND THEY JUST STARTED SWIMMING .
932,932,../wav_path/Ses01M_script02_1_M043.wav,e1,Ses01M,LIKE SOME LITTLE  TIME RELEASE FIRE CRACKER WENT OFF INSIDE THEIR LITTLE TINY BODIES . AND THEY ALL . TURNED AS ONE .
933,933,../wav_path/Ses01M_script02_1_M044.wav,e1,Ses01M,AND FORM THE LINE . AND STARTED SWIMMING  SWIMMING THAT WOULD BRING THEM TO THIS  POINT HERE .
934,934,../wav_path/Ses01M_script02_1_M045.wav,e1,Ses01M,IT'S LIKE URGENCY THAT'S PURE URGE . YOU KNOW  IT'S SINGLE MINDEDNESS WITH NO MIND .
935,935,../wav_path/Ses01M_script02_1_M046.wav,e1,Ses01M,IT'S CRAZY  LOOK AT THIS I'M GIVING MYSELF GOOSE BUMPS  THE HAIRS ARE STANDING UP ON MY ARM .
